sentence_id,words,labels
735,、,I-C
735,打ち込ん,I-C
735,だ,I-C
735,ビス,I-C
735,が,I-C
735,冷媒,I-C
735,配管,I-C
735,を,I-C
735,損傷,I-C
735,し,I-C
735,て,I-C
735,い,I-C
735,た,I-C
735,こと,I-C
735,が,I-C
735,わかっ,I-C
735,た,I-C
735,。,O
735,自動,B-C
735,散水,I-C
735,設備,I-C
735,の,I-C
735,設置,I-C
735,の,I-C
735,ため,I-C
735,ブラケット,I-C
735,を,I-C
735,ドリル,I-C
735,ビス,I-C
735,により,I-C
735,固定,I-C
735,し,I-C
735,て,I-C
735,いる,I-C
735,とき,I-C
735,、,I-C
735,ビス,I-C
735,が,I-C
735,冷媒,I-C
735,配管,I-C
735,に当たり,I-C
735,配管,I-C
735,に,I-C
735,穴,I-C
735,を,I-C
735,開け,I-C
735,た,I-C
735,。,O
735,以前,B-C
735,も,I-C
735,同様,I-C
735,の,I-C
735,工事,I-C
735,を,I-C
735,行っ,I-C
735,て,I-C
735,おり,I-C
735,、,I-C
735,油断,I-C
735,が,I-C
735,あっ,I-C
735,た,I-C
735,もの,I-C
735,と,I-C
735,推測,I-C
735,する,I-C
735,。,O
241,021,O
241,-,O
241,279,O
241,令和,B-EL
241,3,I-EL
241,年,I-EL
241,6,I-EL
241,月,I-EL
241,10,I-EL
241,日,I-EL
241,16,I-EL
241,時,I-EL
241,頃,I-EL
241,、,I-EL
241,当該,I-EL
241,冷凍,I-EL
241,機,I-EL
241,の,I-EL
241,インジェクション,I-EL
241,電磁,I-EL
241,弁,I-EL
241,を,I-EL
241,交換,I-EL
241,しよ,I-EL
241,う,I-EL
241,と,I-EL
241,し,I-EL
241,た,I-EL
241,ところ,I-EL
241,、,I-EL
241,電磁,I-EL
241,弁,I-EL
241,部,I-EL
241,から,I-EL
241,の,I-EL
241,漏えい,I-EL
241,を,I-EL
241,確認,I-EL
241,し,I-EL
241,た,I-EL
241,。,O
241,（,O
241,漏えい,O
241,量,O
241,約,O
241,32,O
241,.,O
241,4,O
241,kg,O
241,),O
569,020,O
569,-,O
569,448,O
569,８月,B-EL
569,21,I-EL
569,日,I-EL
569,17,I-EL
569,時,I-EL
569,25,I-EL
569,分,I-EL
569,頃,I-EL
569,、,I-EL
569,操業,I-EL
569,員,I-EL
569,が,I-EL
569,メラミン,I-EL
569,合成,I-EL
569,施設,I-EL
569,（,I-EL
569,スタート,I-EL
569,アップ,I-EL
569,中,I-EL
569,）,I-EL
569,の,I-EL
569,バルブ,I-EL
569,周辺,I-EL
569,で,I-EL
569,臭気,I-EL
569,を,I-EL
569,感じ,I-EL
569,た,I-EL
569,ため,I-EL
569,、,I-EL
569,調査,I-EL
569,を,I-EL
569,開始,I-EL
569,し,I-EL
569,、,I-EL
569,バルブ,I-EL
569,ボンネット,I-EL
569,部,I-EL
569,より,I-EL
569,アンモニア,I-EL
569,ガス,I-EL
569,が,I-EL
569,漏えい,I-EL
569,し,I-EL
569,て,I-EL
569,いる,I-EL
569,こと,I-EL
569,を,I-EL
569,確認,I-EL
569,。,O
569,17,O
569,時,O
569,50,O
569,分,O
569,頃,O
569,、,O
569,ボンネット,O
569,締,O
569,付,O
569,ナット,O
569,の,O
569,増し,O
569,締め,O
569,を,O
569,行い,O
569,、,O
569,漏えい,O
569,を,O
569,停止,O
569,。,O
311,020,O
311,-,O
311,485,O
311,令和,O
311,2,O
311,年,O
311,8,O
311,月,O
311,31,O
311,日,O
311,（,O
311,月,O
311,）,O
311,10,O
311,時,O
311,、,O
311,給湯,O
311,器,O
311,の,O
311,温度,O
311,が,O
311,上がら,O
311,ず,O
311,圧力,O
311,低下,O
311,を,O
311,確認,O
311,。,O
311,同日,B-EL
311,16,I-EL
311,時,I-EL
311,に,I-EL
311,メンテナンス,I-EL
311,業者,I-EL
311,により,I-EL
311,ディストリビュー,I-EL
311,夕,I-EL
311,後,I-EL
311,の,I-EL
311,冷媒,I-EL
311,配管,I-EL
311,より,I-EL
311,漏えい,I-EL
311,を,I-EL
311,確認,I-EL
311,し,I-EL
311,た,I-EL
311,。,O
553,020,O
553,-,O
553,361,O
553,運転,O
553,員,O
553,が,O
553,外,O
553,で,O
553,の,O
553,作業,O
553,中,O
553,に,O
553,、,O
553,プラント,O
553,5,O
553,階,O
553,の,O
553,フロア,O
553,で,O
553,臭気,O
553,を,O
553,感じ,O
553,た,O
553,。,O
553,直ちに,O
553,、,O
553,ポータブル,B-EL
553,ガス,I-EL
553,検知,I-EL
553,器,I-EL
553,を,I-EL
553,用い,I-EL
553,て,I-EL
553,周囲,I-EL
553,の,I-EL
553,確認,I-EL
553,を,I-EL
553,行っ,I-EL
553,た,I-EL
553,所,I-EL
553,、,I-EL
553,重合,I-EL
553,器,I-EL
553,レベル,I-EL
553,計,I-EL
553,の,I-EL
553,取出し,I-EL
553,配管,I-EL
553,の,I-EL
553,保温,I-EL
553,材,I-EL
553,内部,I-EL
553,に,I-EL
553,可燃,I-EL
553,性,I-EL
553,ガス,I-EL
553,の,I-EL
553,存在,I-EL
553,を,I-EL
553,確認,I-EL
553,し,I-EL
553,た,I-EL
553,。,O
553,その,B-EL
553,時点,I-EL
553,で,I-EL
553,は,I-EL
553,漏えい,I-EL
553,箇所,I-EL
553,の,I-EL
553,特定,I-EL
553,は,I-EL
553,でき,I-EL
553,なかっ,I-EL
553,た,I-EL
553,が,I-EL
553,、,I-EL
553,プラント,I-EL
553,停止,I-EL
553,後,I-EL
553,、,I-EL
553,当該,I-EL
553,配管,I-EL
553,の,I-EL
553,保温,I-EL
553,を,I-EL
553,解体,I-EL
553,し,I-EL
553,、,I-EL
553,気密,I-EL
553,試験,I-EL
553,を,I-EL
553,実施,I-EL
553,し,I-EL
553,た,I-EL
553,ところ,I-EL
553,、,I-EL
553,微量,I-EL
553,の,I-EL
553,漏えい,I-EL
553,を,I-EL
553,確認,I-EL
553,し,I-EL
553,た,I-EL
553,。,O
450,018,O
450,-,O
450,590,O
450,定期,B-EL
450,パトロール,I-EL
450,中,I-EL
450,に,I-EL
450,第,I-EL
450,1,I-EL
450,常,I-EL
450,圧蒸留,I-EL
450,装置,I-EL
450,に,I-EL
450,整合,I-EL
450,塔,I-EL
450,還流,I-EL
450,ポンプ,I-EL
450,（,I-EL
450,ノンシールポンプ,I-EL
450,）,I-EL
450,から,I-EL
450,の,I-EL
450,液化,I-EL
450,石油,I-EL
450,ガス,I-EL
450,の,I-EL
450,微量,I-EL
450,漏れ,I-EL
450,を,I-EL
450,確認,I-EL
450,し,I-EL
450,た,I-EL
450,ため,I-EL
450,、,O
450,直ちに,O
450,予備,O
450,機,O
450,ポンプ,O
450,へ,O
450,切替,O
450,を,O
450,行い,O
450,、,O
450,当該,O
450,ポンプ,O
450,の,O
450,縁切り,O
450,および,O
450,脱,O
450,圧,O
450,にて,O
450,漏えい,O
450,が,O
450,停止,O
450,し,O
450,た,O
450,こと,O
450,を,O
450,確認,O
450,し,O
450,た,O
450,。,O
450,なお,O
450,、,O
450,漏えい,B-C
450,停止,I-C
450,後,I-C
450,、,I-C
450,ポンプ,I-C
450,を,I-C
450,オーバーホール,I-C
450,し,I-C
450,た,I-C
450,ところ,I-C
450,、,I-C
450,耐圧,I-C
450,部,I-C
450,の,I-C
450,ライナー,I-C
450,に,I-C
450,破損,I-C
450,が,I-C
450,認め,I-C
450,られ,I-C
450,た,I-C
450,。,O
450,調査,O
450,中,O
771,011,O
771,-,O
771,467,O
771,オペレーター,O
771,の,O
771,定期,O
771,巡回,O
771,中,O
771,に,O
771,五,O
771,感,O
771,により,O
771,漏えい,O
771,の,O
771,可能,O
771,性,O
771,を,O
771,感知,O
771,し,O
771,、,O
771,調査,B-EL
771,の,I-EL
771,結果,I-EL
771,、,I-EL
771,当該,I-EL
771,バルブ,I-EL
771,の,I-EL
771,グランド,I-EL
771,より,I-EL
771,漏えい,I-EL
771,跡,I-EL
771,を,I-EL
771,発見,I-EL
771,し,I-EL
771,た,I-EL
771,。,O
771,発見,O
771,時,O
771,既に,O
771,漏えい,O
771,は,O
771,停止,O
771,し,O
771,て,O
771,い,O
771,た,O
771,。,O
771,原因,O
771,は,O
771,、,O
771,シール,B-C
771,管理,I-C
771,不良,I-C
771,と,I-C
771,推定,I-C
771,さ,I-C
771,れる,I-C
771,。,O
492,017,O
492,-,O
492,086,O
492,3,O
492,月,O
492,16,O
492,日,O
492,18,O
492,時,O
492,17,O
492,分,O
492,、,O
492,オペレーター,O
492,が,O
492,製造,O
492,施設,O
492,内,O
492,で,O
492,ブタジエン,O
492,臭気,O
492,に,O
492,気づき,O
492,、,O
492,PLY,B-EL
492,-,I-EL
492,10,I-EL
492,TK,I-EL
492,(,I-EL
492,容量,I-EL
492,5770,I-EL
492,kg,I-EL
492,、,I-EL
492,缶,I-EL
492,圧,I-EL
492,145,I-EL
492,kPa,I-EL
492,、,I-EL
492,内,I-EL
492,温,I-EL
492,80,I-EL
492,℃),I-EL
492,マンホール,I-EL
492,部,I-EL
492,より,I-EL
492,、,I-EL
492,ブタジエン,I-EL
492,の,I-EL
492,漏えい,I-EL
492,を,I-EL
492,発見,I-EL
492,し,I-EL
492,た,I-EL
492,(,O
492,可燃,O
492,性,O
492,ガス,O
492,検知,O
492,器,O
492,の,O
492,作動,O
492,なし,O
492,)。,O
492,18,O
492,時,O
492,27,O
492,分,O
492,、,O
492,PLY,O
492,-,O
492,10,O
492,TK,O
492,(,O
492,反応,O
492,器,O
492,、,O
492,ブタジエン,O
492,仕込み,O
492,量,O
492,222,O
492,kg,O
492,),O
492,漏れ,O
492,発見,O
492,により,O
492,、,O
492,ボルト,O
492,の,O
492,増し,O
492,締め,O
492,を,O
492,する,O
492,も,O
492,漏えい,O
492,が,O
492,止まら,O
492,ない,O
492,ため,O
492,、,O
492,ブタジエン,O
492,の,O
492,回収,O
492,を,O
492,実施,O
492,し,O
492,た,O
492,。,O
492,119,O
492,番,O
492,通報,O
492,を,O
492,行っ,O
492,た,O
492,(,O
492,18,O
492,時,O
492,35,O
492,分,O
492,、,O
492,災害,O
492,対策,O
492,本部,O
492,設置,O
492,、,O
492,18,O
492,時,O
492,37,O
492,分,O
492,に,O
492,消防,O
492,到着,O
492,)。,O
492,18,O
492,時,O
492,29,O
492,分,O
492,、,O
492,部課,O
492,長,O
492,および,O
492,副,O
492,防災,O
492,管理,O
492,者,O
492,へ,O
492,報告,O
492,し,O
492,た,O
492,。,O
492,この,O
492,時点,O
492,で,O
492,ブタジエン,O
492,回収,O
492,により,O
492,、,O
492,漏れ,O
492,は,O
492,停止,O
492,し,O
492,た,O
492,(,O
492,缶,O
492,圧,O
492,51,O
492,kPa,O
492,、,O
492,内,O
492,温,O
492,80,O
492,℃)。,O
492,19,O
492,時,O
492,07,O
492,分,O
492,、,O
492,公設,O
492,消防,O
492,が,O
492,ブタジエン,O
492,漏れ,O
492,なし,O
492,を,O
492,現場,O
492,で,O
492,確認,O
492,し,O
492,た,O
492,。,O
492,19,O
492,時,O
492,24,O
492,分,O
492,、,O
492,公設,O
492,消防,O
492,が,O
492,撤収,O
492,し,O
492,た,O
492,。,O
242,021,O
242,-,O
242,574,O
242,当該,O
242,装置,O
242,は,O
242,、,O
242,設備,O
242,の,O
242,一部,O
242,を,O
242,補修,O
242,する,O
242,ため,O
242,に,O
242,停止,O
242,操作,O
242,中,O
242,で,O
242,あり,O
242,、,O
242,高圧,O
242,系,O
242,ホットセパレーター,O
242,は,O
242,軽油,O
242,(,O
242,LGO,O
242,),O
242,置換,O
242,中,O
242,で,O
242,あっ,O
242,た,O
242,。,O
242,11,O
242,月,O
242,13,O
242,日,O
242,（,O
242,土,O
242,）,O
242,22,B-EL
242,:,I-EL
242,30,I-EL
242,　,I-EL
242,高圧,I-EL
242,系,I-EL
242,ホットセパレーター,I-EL
242,の,I-EL
242,マンホールフランジ,I-EL
242,部,I-EL
242,から,I-EL
242,の,I-EL
242,漏洩,I-EL
242,を,I-EL
242,覚,I-EL
242,知,I-EL
242,22,O
242,:,O
242,39,O
242,　,O
242,水,O
242,添脱硫,O
242,装置,O
242,を,O
242,緊急,O
242,停止,O
242,22,O
242,:,O
242,50,O
242,　,O
242,1,O
242,1,O
242,9,O
242,番,O
242,通報,O
902,018,O
902,-,O
902,114,O
902,4,B-EL
902,/,I-EL
902,27,I-EL
902,の,I-EL
902,日常,I-EL
902,点検,I-EL
902,時,I-EL
902,に,I-EL
902,、,I-EL
902,従業,I-EL
902,員,I-EL
902,が,I-EL
902,送,I-EL
902,ガス,I-EL
902,蒸発,I-EL
902,器,I-EL
902,入口,I-EL
902,分配,I-EL
902,管,I-EL
902,の,I-EL
902,溶接,I-EL
902,部分,I-EL
902,から,I-EL
902,窒素,I-EL
902,ガス,I-EL
902,の,I-EL
902,微量,I-EL
902,漏えい,I-EL
902,(,I-EL
902,ピン,I-EL
902,ホール,I-EL
902,から,I-EL
902,の,I-EL
902,漏えい,I-EL
902,),I-EL
902,を,I-EL
902,確認,I-EL
902,し,I-EL
902,た,I-EL
902,。,O
902,この,O
902,ため,O
902,、,O
902,他,O
902,の,O
902,類似,O
902,部分,O
902,について,O
902,も,O
902,漏えい,O
902,検査,O
902,を,O
902,実施,O
902,する,O
902,とともに,O
902,、,O
902,ピン,O
902,ホール,O
902,全,O
902,2,O
902,箇所,O
902,を,O
902,自己,O
902,融,O
902,着,O
902,テープ,O
902,で,O
902,塞ぎ,O
902,、,O
902,同日,O
902,16,O
902,:,O
902,30,O
902,、,O
902,漏えい,O
902,が,O
902,ない,O
902,こと,O
902,を,O
902,確認,O
902,し,O
902,た,O
902,。,O
902,なお,O
902,、,O
902,当該,O
902,設備,O
902,について,O
902,は,O
902,、,O
902,定期,O
902,自主,O
902,検査,O
902,(,O
902,4,O
902,/,O
902,5,O
902,),O
902,および,O
902,日常,O
902,点検,O
902,(,O
902,4,O
902,/,O
902,26,O
902,),O
902,において,O
902,異常,O
902,が,O
902,ない,O
902,こと,O
902,を,O
902,確認,O
902,し,O
902,て,O
902,いる,O
902,。,O
902,送,B-C
902,ガス,I-C
902,蒸発,I-C
902,器,I-C
902,の,I-C
902,ガス,I-C
902,入口,I-C
902,配管,I-C
902,に,I-C
902,配管,I-C
902,支持,I-C
902,材,I-C
902,が,I-C
902,設置,I-C
902,さ,I-C
902,れ,I-C
902,て,I-C
902,い,I-C
902,なかっ,I-C
902,た,I-C
902,ため,I-C
902,、,I-C
902,配管,I-C
902,の,I-C
902,自重,I-C
902,を,I-C
902,適切,I-C
902,に,I-C
902,支える,I-C
902,こと,I-C
902,が,I-C
902,でき,I-C
902,ず,I-C
902,、,I-C
902,送,I-C
902,ガス,I-C
902,蒸発,I-C
902,器,I-C
902,入口,I-C
902,分配,I-C
902,管,I-C
902,の,I-C
902,溶接,I-C
902,部分,I-C
902,に,I-C
902,応力,I-C
902,が,I-C
902,かかり,I-C
902,、,I-C
902,き,I-C
902,裂,I-C
902,(,I-C
902,ピン,I-C
902,ホール,I-C
902,),I-C
902,が,I-C
902,生じ,I-C
902,た,I-C
902,。,O
223,021,O
223,-,O
223,242,O
223,トリフルオロプロピン,B-EO
223,を,I-EO
223,3,I-EO
223,リットル,I-EO
223,の,I-EO
223,容器,I-EO
223,から,I-EO
223,300,I-EO
223,cc,I-EO
223,の,I-EO
223,容器,I-EO
223,に,I-EO
223,小分け,I-EO
223,する,I-EO
223,作業,I-EO
223,中,I-EO
223,に,I-EO
223,、,O
223,容器,B-DP
223,が,I-DP
223,破裂,I-DP
223,し,I-DP
223,、,O
223,従業,B-DH
223,員,I-DH
223,1,I-DH
223,名,I-DH
223,が,I-DH
223,左,I-DH
223,太もも,I-DH
223,、,I-DH
223,左,I-DH
223,耳,I-DH
223,を,I-DH
223,負傷,I-DH
223,し,I-DH
223,た,I-DH
223,。,O
223,（,O
223,小分け,O
223,作業,O
223,は,O
223,、,O
223,液体,O
223,窒素,O
223,で,O
223,冷却,O
223,し,O
223,た,O
223,小,O
223,容器,O
223,にて,O
223,気体,O
223,の,O
223,トリフルオロプロピン,O
223,を,O
223,深,O
223,冷し,O
223,、,O
223,固化,O
223,捕,O
223,集,O
223,する,O
223,もの,O
223,）,O
223,。,O
223,捕,B-C
223,集,I-C
223,後,I-C
223,、,I-C
223,容器,I-C
223,を,I-C
223,常温,I-C
223,に,I-C
223,戻し,I-C
223,、,I-C
223,ガス,I-C
223,を,I-C
223,気化,I-C
223,さ,I-C
223,せる,I-C
223,ため,I-C
223,に,I-C
223,流水,I-C
223,で,I-C
223,加,I-C
223,温し,I-C
223,た,I-C
223,際,I-C
223,に,I-C
223,破裂,I-C
223,し,I-C
223,た,I-C
223,と,I-C
223,考え,I-C
223,られる,I-C
223,。,O
960,011,O
960,-,O
960,445,O
960,9,B-EL
960,時,I-EL
960,30,I-EL
960,分,I-EL
960,頃,I-EL
960,、,I-EL
960,アルキレーション,I-EL
960,施設,I-EL
960,を,I-EL
960,パトロール,I-EL
960,中,I-EL
960,の,I-EL
960,作業,I-EL
960,員,I-EL
960,が,I-EL
960,、,I-EL
960,コンタクター,I-EL
960,（,I-EL
960,反応,I-EL
960,器,I-EL
960,）,I-EL
960,の,I-EL
960,メカニカル,I-EL
960,シール,I-EL
960,部,I-EL
960,より,I-EL
960,内容,I-EL
960,液,I-EL
960,の,I-EL
960,漏えい,I-EL
960,を,I-EL
960,発見,I-EL
960,し,I-EL
960,た,I-EL
960,。,O
960,ただちに,B-EL
960,装置,I-EL
960,を,I-EL
960,停止,I-EL
960,し,I-EL
960,、,I-EL
960,液,I-EL
960,抜き,I-EL
960,、,I-EL
960,パージ,I-EL
960,後,I-EL
960,に,I-EL
960,詳細,I-EL
960,な,I-EL
960,点検,I-EL
960,を,I-EL
960,行っ,I-EL
960,た,I-EL
960,ところ,I-EL
960,、,I-EL
960,メカニカル,I-EL
960,シール,I-EL
960,部,I-EL
960,で,I-EL
960,なく,I-EL
960,、,I-EL
960,シールオイルドレンボス,I-EL
960,溶接,I-EL
960,部,I-EL
960,の,I-EL
960,ピン,I-EL
960,ホール,I-EL
960,から,I-EL
960,の,I-EL
960,漏えい,I-EL
960,で,I-EL
960,ある,I-EL
960,こと,I-EL
960,が,I-EL
960,判明,I-EL
960,し,I-EL
960,た,I-EL
960,。,O
960,原因,O
960,は,O
960,、,O
960,装置,B-C
960,の,I-C
960,常用,I-C
960,温度,I-C
960,は,I-C
960,7,I-C
960,℃,I-C
960,と,I-C
960,外,I-C
960,気温,I-C
960,より,I-C
960,低く,I-C
960,、,I-C
960,機器,I-C
960,表面,I-C
960,に,I-C
960,結露,I-C
960,が,I-C
960,生じる,I-C
960,ため,I-C
960,前面,I-C
960,に,I-C
960,保温,I-C
960,が,I-C
960,施さ,I-C
960,れ,I-C
960,て,I-C
960,いる,I-C
960,。,O
960,しかし,O
960,、,O
960,漏えい,B-C
960,し,I-C
960,た,I-C
960,部位,I-C
960,は,I-C
960,回転,I-C
960,機,I-C
960,の,I-C
960,インペラ,I-C
960,駆動,I-C
960,用,I-C
960,の,I-C
960,軸,I-C
960,が,I-C
960,貫通,I-C
960,し,I-C
960,て,I-C
960,おり,I-C
960,、,I-C
960,保温,I-C
960,を,I-C
960,施す,I-C
960,こと,I-C
960,が,I-C
960,でき,I-C
960,ない,I-C
960,箇所,I-C
960,で,I-C
960,あっ,I-C
960,た,I-C
960,。,O
960,その,O
960,ため,O
960,、,O
960,発生,B-C
960,し,I-C
960,た,I-C
960,結露,I-C
960,により,I-C
960,絶えず,I-C
960,湿潤,I-C
960,環境,I-C
960,下,I-C
960,に,I-C
960,置か,I-C
960,れ,I-C
960,た,I-C
960,こと,I-C
960,で,I-C
960,、,I-C
960,外面,I-C
960,腐食,I-C
960,が,I-C
960,進行,I-C
960,し,I-C
960,開,I-C
960,孔,I-C
960,し,I-C
960,た,I-C
960,ため,I-C
960,と,I-C
960,推定,I-C
960,さ,I-C
960,れる,I-C
960,。,O
960,今後,O
960,は,O
960,、,O
960,材質,O
960,を,O
960,SUS,O
960,316,O
960,に,O
960,変更,O
960,し,O
960,、,O
960,耐食塗,O
960,装,O
960,を,O
960,行う,O
960,。,O
313,020,O
313,-,O
313,477,O
313,漏洩,O
313,事故,O
313,当時,O
313,、,O
313,ナフサ,O
313,水素,O
313,化,O
313,脱硫,O
313,装置,O
313,（,O
313,高圧,O
313,ガス,O
313,設備,O
313,）,O
313,は,O
313,、,O
313,定常,O
313,運転,O
313,中,O
313,で,O
313,あっ,O
313,た,O
313,。,O
313,（,O
313,運転,O
313,温度,O
313,204,O
313,℃、,O
313,圧力,O
313,3,O
313,.,O
313,2,O
313,MP,O
313,a,O
313,),O
313,製造,B-EL
313,係,I-EL
313,の,I-EL
313,現場,I-EL
313,点検,I-EL
313,員,I-EL
313,は,I-EL
313,、,I-EL
313,ナフサ,I-EL
313,水素,I-EL
313,化,I-EL
313,脱硫,I-EL
313,装置,I-EL
313,の,I-EL
313,日常,I-EL
313,点検,I-EL
313,を,I-EL
313,実施,I-EL
313,し,I-EL
313,て,I-EL
313,い,I-EL
313,た,I-EL
313,ところ,I-EL
313,、,I-EL
313,熱,I-EL
313,交換,I-EL
313,器,I-EL
313,の,I-EL
313,シェルカバーフランジ,I-EL
313,締結,I-EL
313,部,I-EL
313,から,I-EL
313,ナフサ,I-EL
313,が,I-EL
313,漏えい,I-EL
313,し,I-EL
313,て,I-EL
313,いる,I-EL
313,の,I-EL
313,を,I-EL
313,発見,I-EL
313,し,I-EL
313,た,I-EL
313,。,O
313,すぐ,O
313,に,O
313,製造,O
313,係,O
313,班長,O
313,へ,O
313,連絡,O
313,し,O
313,11,O
313,9,O
313,通報,O
313,を,O
313,実施,O
313,し,O
313,た,O
313,。,O
313,その後,O
313,、,O
313,フランジ,O
313,部,O
313,に,O
313,スチーム,O
313,を,O
313,吹きかけ,O
313,て,O
313,拡散,O
313,対応,O
313,を,O
313,行っ,O
313,た,O
313,。,O
254,020,O
254,-,O
254,157,O
254,令和,O
254,2,O
254,年,O
254,（,O
254,2020,O
254,年,O
254,）,O
254,4,O
254,月,O
254,8,O
254,日,O
254,（,O
254,水,O
254,）,O
254,：,O
254,通信,O
254,異常,O
254,アラーム,O
254,発生,O
254,。,O
254,令和,O
254,2,O
254,年,O
254,（,O
254,2020,O
254,年,O
254,）,O
254,4,O
254,月,O
254,14,O
254,日,O
254,（,O
254,火,O
254,）,O
254,：,O
254,室内,O
254,機,O
254,コントロール,O
254,パネル,O
254,に,O
254,エラーコード,O
254,(,O
254,冷媒,O
254,不足,O
254,）,O
254,の,O
254,履歴,O
254,が,O
254,あっ,O
254,た,O
254,ため,O
254,運転,O
254,を,O
254,停止,O
254,。,O
254,令和,O
254,2,O
254,年,O
254,（,O
254,2020,O
254,年,O
254,）,O
254,4,O
254,月,O
254,20,O
254,日,O
254,（,O
254,月,O
254,）,O
254,：,O
254,ガス,O
254,検知,O
254,器,O
254,にて,O
254,漏洩,O
254,箇所,O
254,を,O
254,調査,O
254,し,O
254,た,O
254,結果,O
254,、,O
254,室内,O
254,機,O
254,熱,O
254,交換,O
254,に,O
254,反応,O
254,が,O
254,出,O
254,た,O
254,ため,O
254,冷媒,O
254,を,O
254,室外,O
254,機,O
254,側,O
254,へ,O
254,圧送,O
254,。,O
254,令和,O
254,2,O
254,年,O
254,（,O
254,2020,O
254,年,O
254,）,O
254,5,O
254,月,O
254,8,O
254,日,O
254,（,O
254,金,O
254,）,O
254,：,O
254,室内,O
254,機,O
254,側,O
254,を,O
254,気密,O
254,検査,O
254,する,O
254,が,O
254,、,O
254,圧力,O
254,降下,O
254,は,O
254,なく,O
254,、,O
254,漏れ,O
254,は,O
254,ない,O
254,と,O
254,判断,O
254,。,O
254,室外,O
254,機,O
254,側,O
254,へ,O
254,圧送,O
254,の,O
254,フロン,O
254,を,O
254,回収,O
254,し,O
254,、,O
254,室外,O
254,機,O
254,側,O
254,の,O
254,気密,O
254,試験,O
254,を,O
254,行っ,O
254,た,O
254,が,O
254,、,O
254,圧力,O
254,降下,O
254,なし,O
254,。,O
254,気密,O
254,試験,O
254,後,O
254,、,O
254,室外,O
254,機,O
254,側,O
254,を,O
254,ガス,O
254,検知,O
254,器,O
254,で,O
254,調査,O
254,を,O
254,行う,O
254,と,O
254,圧力,O
254,調整,O
254,弁,O
254,に,O
254,反応,O
254,が,O
254,出,O
254,た,O
254,。,O
254,令和,B-EL
254,2,I-EL
254,年,I-EL
254,（,I-EL
254,2020,I-EL
254,年,I-EL
254,）,I-EL
254,7,I-EL
254,月,I-EL
254,1,I-EL
254,日,I-EL
254,（,I-EL
254,水,I-EL
254,）,I-EL
254,：,I-EL
254,気密,I-EL
254,試験,I-EL
254,を,I-EL
254,行い,I-EL
254,、,I-EL
254,圧力,I-EL
254,調整,I-EL
254,弁,I-EL
254,から,I-EL
254,の,I-EL
254,漏れ,I-EL
254,を,I-EL
254,確認,I-EL
254,。,O
254,令和,B-EL
254,2,I-EL
254,年,I-EL
254,（,I-EL
254,2020,I-EL
254,年,I-EL
254,）,I-EL
254,7,I-EL
254,月,I-EL
254,21,I-EL
254,日,I-EL
254,（,I-EL
254,火,I-EL
254,）,I-EL
254,：,I-EL
254,TVL,I-EL
254,超,I-EL
254,音波,I-EL
254,式,I-EL
254,リーク,I-EL
254,診断,I-EL
254,にて,I-EL
254,、,I-EL
254,室内,I-EL
254,機,I-EL
254,熱,I-EL
254,交換,I-EL
254,器,I-EL
254,から,I-EL
254,の,I-EL
254,漏れ,I-EL
254,を,I-EL
254,確認,I-EL
254,。,O
254,令和,O
254,3,O
254,年,O
254,（,O
254,2021,O
254,年,O
254,）,O
254,1,O
254,月,O
254,：,O
254,圧力,O
254,調整,O
254,弁,O
254,及び,O
254,熱,O
254,交換,O
254,器,O
254,を,O
254,交換,O
254,。,O
731,989,O
731,-,O
731,029,O
731,プロピレン,B-C
731,精,I-C
731,留,I-C
731,回収,I-C
731,搭,I-C
731,の,I-C
731,散水,I-C
731,設備,I-C
731,を,I-C
731,改造,I-C
731,する,I-C
731,ため,I-C
731,、,I-C
731,移動,I-C
731,式,I-C
731,クレーン,I-C
731,の,I-C
731,ブーム,I-C
731,を,I-C
731,伸ばし,I-C
731,旋回,I-C
731,し,I-C
731,ながら,I-C
731,作業,I-C
731,範囲,I-C
731,の,I-C
731,確認,I-C
731,を,I-C
731,始め,I-C
731,た,I-C
731,ところ,I-C
731,、,I-C
731,ブーム,I-C
731,が,I-C
731,誤っ,I-C
731,て,I-C
731,高,I-C
731,さ,I-C
731,30,I-C
731,ｍ,I-C
731,付近,I-C
731,に,I-C
731,取付け,I-C
731,て,I-C
731,ある,I-C
731,照明,I-C
731,灯,I-C
731,に,I-C
731,接触,I-C
731,し,I-C
731,破損,I-C
731,、,I-C
731,落下,I-C
731,さ,I-C
731,せ,I-C
731,た,I-C
731,。,O
731,この,O
731,ため,O
731,、,O
731,流量,B-C
731,計,I-C
731,導管,I-C
731,が,I-C
731,破損,I-C
731,し,I-C
731,、,O
731,プロピレンガス,B-EL
731,が,I-EL
731,漏えい,I-EL
731,し,I-EL
731,た,I-EL
731,。,O
731,通報,O
731,を,O
731,受け,O
731,た,O
731,操作,O
731,室,O
731,の,O
731,オペレーター,O
731,は,O
731,施設,O
731,全域,O
731,の,O
731,散水,O
731,を,O
731,開始,O
731,し,O
731,、,O
731,着火,O
731,を,O
731,防ぐ,O
731,とともに,O
731,漏えい,O
731,部,O
731,を,O
731,確認,O
731,し,O
731,元,O
731,弁,O
731,を,O
731,締切っ,O
731,て,O
731,漏えい,O
731,を,O
731,停止,O
731,さ,O
731,せ,O
731,た,O
731,。,O
759,010,O
759,-,O
759,396,O
759,メカニカル,O
759,シール,O
759,から,O
759,の,O
759,ガス,O
759,漏えい,O
759,検知,O
759,用,O
759,の,O
